Número de registro,Tipo de registro,Razón social,NIF,NIMA,Tipo de vía,Nombre de la vía,Código de vía,Tipo de número,Número,Escalera,Piso,Puerta,Polígono industrial,Provincia,Código de provincia,Municipio,Código de municipio,Código postal,Teléfono,Fax,Alcance de la gestión,Alcance de la gestión normalizado,Residuos de Construcción y Demolición,Número de proceso,Descripción del proceso,Proceso de tratamiento normalizado,Código LER de residuo,Descripción del residuo,Tipo de residuo normalizado
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,050103,Lodos de fondos de tanques,LodosDeFondosDeTanques
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,160607,"Acumuladores, pilas o baterías en cuya composición se encuentre el litio en cualquiera de sus formas, tales como las pilas de litio o los acumuladores ion-litio",AcumuladoresPilasOBateriasEnCuyaComposicionSeEncuentreElLitioEnCualquieraDeSusFormasTalesComoLasPilasDeLitioOLosAcumuladoresIonlitio
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,150110,Envases que contienen restos de sustancias peligrosas o están contaminados por ellas,EnvasesQueContienenRestosDeSustanciasPeligrosasOEstanContaminadosPorEllas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,080409,Residuos de adhesivos y sellantes que contienen disolventes orgánicos u otras sustancias peligrosas,ResiduosDeAdhesivosYSellantesQueContienenDisolventesOrganicosUOtrasSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,200133,"Baterías y acumuladores especificados en los códigos 160601, 160602 o 160603, y baterías y acumuladores sin clasificar que contienen esas baterías",BateriasYAcumuladoresEspecificadosEnLosCodigos160601160602O160603YBateriasYAcumuladoresSinClasificarQueContienenEsasBaterias
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,180205,Productos químicos que consisten en o contienen sustancias peligrosas,ProductosQuimicosQueConsistenEnOContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,160508,Productos químicos orgánicos desechados que consisten en o contienen sustancias peligrosas,ProductosQuimicosOrganicosDesechadosQueConsistenEnOContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,160507,Productos químicos inorgánicos  desechados que consisten en o contienen sustancias peligrosas,ProductosQuimicosInorganicosDesechadosQueConsistenEnOContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,160506,"Productos químicos de laboratorio que consisten en o contienen sustancias peligrosas, incluidas las mezclas de productos químicos de laboratorio",ProductosQuimicosDeLaboratorioQueConsistenEnOContienenSustanciasPeligrosasIncluidasLasMezclasDeProductosQuimicosDeLaboratorio
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,1,Clasificación de residuos peligrosos,ClasificacionDeResiduosPeligrosos,160601,Baterías de plomo,BateriasDePlomo
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,10,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,110110,Lodos y tortas de filtración distintos de los especificados en el código 110109,LodosYTortasDeFiltracionDistintosDeLosEspecificadosEnElCodigo110109
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,10,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,020502,Lodos del tratamiento in situ de efluentes,LodosDelTratamientoInSituDeEfluentes
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,10,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,020501,Materiales inadecuados para el consumo o la elaboración,MaterialesInadecuadosParaElConsumoOLaElaboracion
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,10,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,020203,Materiales inadecuados para el consumo o la elaboración,MaterialesInadecuadosParaElConsumoOLaElaboracion
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,10,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,200302,Residuos de mercados,ResiduosDeMercados
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,10,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,180208,Medicamentos distintos de los especificados en el código 180207,MedicamentosDistintosDeLosEspecificadosEnElCodigo180207
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,10,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,161002,Residuos líquidos acuosos distintos de los especificados en el código 161001,ResiduosLiquidosAcuososDistintosDeLosEspecificadosEnElCodigo161001
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,9,Combinación de residuos no peligrosos,CombinacionDeResiduosNoPeligrosos,191212,Otros residuos (incluidas mezclas de materiales) procedentes del tratamiento mecánico de residuos distintos de los especificados en el código 191211,OtrosResiduosincluidasMezclasDeMaterialesProcedentesDelTratamientoMecanicoDeResiduosDistintosDeLosEspecificadosEnElCodigo191211
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,9,Combinación de residuos no peligrosos,CombinacionDeResiduosNoPeligrosos,160304,Residuos inorgánicos distintos de los especificados en el código 160303,ResiduosInorganicosDistintosDeLosEspecificadosEnElCodigo160303
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,9,Combinación de residuos no peligrosos,CombinacionDeResiduosNoPeligrosos,160199,Residuos no especificados en otra categoría,ResiduosNoEspecificadosEnOtraCategoria
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,9,Combinación de residuos no peligrosos,CombinacionDeResiduosNoPeligrosos,070599,Residuos no especificados en otra categoría,ResiduosNoEspecificadosEnOtraCategoria
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,200304,Lodos de fosas sépticas,LodosDeFosasSepticas
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,170202,Vidrio,Vidrio
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,160120,Vidrio,Vidrio
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,160117,Metales férreos,MetalesFerreos
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,160103,Neumáticos fuera de uso,NeumaticosFueraDeUso
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,120117,Residuos de granallado o chorreado distintos de los especificados en el código 120116,ResiduosDeGranalladoOChorreadoDistintosDeLosEspecificadosEnElCodigo120116
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,120103,Limaduras y virutas de metales no férreos,LimadurasYVirutasDeMetalesNoFerreos
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,110110,Lodos y tortas de filtración distintos de los especificados en el código 110109,LodosYTortasDeFiltracionDistintosDeLosEspecificadosEnElCodigo110109
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,020399,Residuos no especificados en otra categoría,ResiduosNoEspecificadosEnOtraCategoria
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,020203,Materiales inadecuados para el consumo o la elaboración,MaterialesInadecuadosParaElConsumoOLaElaboracion
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,090112,Cámaras de un solo uso con pilas o acumuladores distintas de las especificadas en el código 090111,CamarasDeUnSoloUsoConPilasOAcumuladoresDistintasDeLasEspecificadasEnElCodigo090111
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,080410,Residuos de adhesivos y sellantes distintos de los especificados en el código 080409,ResiduosDeAdhesivosYSellantesDistintosDeLosEspecificadosEnElCodigo080409
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,080313,Residuos de tintas distintos de los especificados en el código 080312,ResiduosDeTintasDistintosDeLosEspecificadosEnElCodigo080312
AAI/MD/G18/15164,Autorización de gestión de residuos no peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos no peligrosos y clasificación de residuos no peligrosos,AlmacenamientoTemporalDeResiduosNoPeligrososYClasificacionDeResiduosNoPeligrosos,false,8,Almacenamiento de residuos no peligrosos,AlmacenamientoDeResiduosNoPeligrosos,020199,Residuos no especificados en otra categoría,ResiduosNoEspecificadosEnOtraCategoria
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,6,Almacenamiento de residuos de aparatos eléctricos (RAEE) con componentes peligrosos,AlmacenamientoDeResiduosDeAparatosElectricosraeeConComponentesPeligrosos,200135,Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 200121 y 200123 que contienen componentes peligrosos,EquiposElectricosYElectronicosDesechadosDistintosDeLosEspecificadosEnLosCodigos200121Y200123QueContienenComponentesPeligrosos
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,5,"Clasificación, separación o agrupación de RAEE",ClasificacionSeparacionOAgrupacionDeRaee,160213,Equipos desechados que contienen componentes peligrosos distintos de los especificados en los códigos 160209 y 160212,EquiposDesechadosQueContienenComponentesPeligrososDistintosDeLosEspecificadosEnLosCodigos160209Y160212
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,180103,Residuos cuya recogida y eliminación es objeto de requisitos especiales para prevenir infecciones,ResiduosCuyaRecogidaYEliminacionEsObjetoDeRequisitosEspecialesParaPrevenirInfecciones
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,160602,Acumuladores de Ni-Cd,AcumuladoresDeNicd
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,110111,Líquidos acuosos de enjuague que contienen sustancias peligrosas,LiquidosAcuososDeEnjuagueQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,200113,Disolventes,Disolventes
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,191301,Residuos sólidos de la recuperación de suelos que contienen sustancias peligrosas,ResiduosSolidosDeLaRecuperacionDeSuelosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,190306,Residuos peligrosos solidificados,ResiduosPeligrososSolidificados
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,190211,Otros residuos que contienen sustancias peligrosas,OtrosResiduosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170801,Materiales de construcción a base de yeso contaminados con sustancias peligrosas,MaterialesDeConstruccionABaseDeYesoContaminadosConSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170507,Balasto de vías férreas que contiene sustancias peligrosas,BalastoDeViasFerreasQueContieneSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170503,Tierra y piedras que contienen sustancias peligrosas,TierraYPiedrasQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170106,"Mezclas o fracciones separadas de hormigón, ladrillos o tejas y materiales cerámicos que contienen sustancias peligrosas",MezclasOFraccionesSeparadasDeHormigonLadrillosOTejasYMaterialesCeramicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,160507,Productos químicos inorgánicos  desechados que consisten en o contienen sustancias peligrosas,ProductosQuimicosInorganicosDesechadosQueConsistenEnOContienenSustanciasPeligrosas
